JobID,Title,ExperienceLevel,YearsOfExperience,Skills,Responsibilities,Keywords
GD-102,Graphic Designer,Mid-Level,5-Feb,Adobe Photoshop; Illustrator; InDesign; After Effects; Figma; Adobe XD; Typography; Color Theory; Motion Graphics; Web Design Basics,Design and produce creative visual content for digital and print media; Develop branding materials including logos and marketing collateral; Create UI/UX designs for web and mobile applications; Produce motion graphics and animations for campaigns; Collaborate with marketing and development teams; Ensure consistency in visual identity across projects; Manage multiple design projects simultaneously; Utilize feedback to improve designs; Maintain and organize digital assets; Stay updated with design trends and tools,Graphic Design; Adobe Creative Suite; Figma; UI/UX Design; Motion Graphics; Branding; Typography; Color Theory; Animation; Web Design
GD-103,Graphic Designer,Experienced,10-May,Advanced Adobe Photoshop; Illustrator; InDesign; After Effects; Figma; Adobe XD; Typography; Color Theory; Motion Graphics; 3D Design Basics,"Lead design projects from concept to final delivery; Develop comprehensive brand identities; Create high-quality UI/UX designs for web and mobile apps; Produce advanced motion graphics and animations; Collaborate with cross-functional teams including marketing and product; Implement best practices in typography, color, and composition; Mentor junior designers and review their work; Stay updated with emerging technologies such as AI-powered design and AR/VR; Manage multiple projects under tight deadlines; Ensure visual consistency across all platforms",Graphic Design; Adobe Creative Suite; Figma; UI/UX Design; Motion Graphics; Branding; 3D Design; Typography; Color Theory; AR/VR Design
GD-104,Graphic Designer,Fresher,0-1,Adobe Photoshop; Illustrator; InDesign; Basic Figma; Typography; Color Theory; Creativity; Time Management; Communication; Adaptability,Assist in visual content creation for web and print; Support senior designers in projects; Learn UI/UX design basics; Create graphics for social media and marketing campaigns; Apply design principles in all work; Maintain digital asset organization; Collaborate with team members; Adhere to deadlines; Proofread and edit designs; Learn emerging design tools and techniques,Graphic Design; Adobe Photoshop; Illustrator; InDesign; Figma; UI/UX Design; Typography; Color Theory; Creativity; Digital Assets
GD-105,Graphic Designer,Mid-Level,6-Mar,Adobe Photoshop; Illustrator; InDesign; After Effects; Figma; Adobe XD; Typography; Color Theory; Motion Graphics; Web and Mobile Design,Design creative visual content for multiple channels; Develop brand identity and marketing collateral; Create UI/UX designs for digital platforms; Produce motion graphics and animations; Collaborate with marketing and product teams; Maintain consistency of brand visuals; Manage multiple projects; Implement design feedback and improvements; Organize and manage digital assets; Stay current with emerging design technologies,Graphic Design; Adobe Creative Suite; UI/UX Design; Figma; Motion Graphics; Branding; Typography; Color Theory; Animation; Web Design
GD-106,Graphic Designer,Experienced,12-Jun,Advanced Photoshop; Illustrator; InDesign; After Effects; Figma; Adobe XD; Typography; Color Theory; Motion Graphics; 3D Design,"Lead and manage design projects end-to-end; Develop and maintain brand guidelines; Create complex UI/UX designs for web and mobile; Produce motion graphics and 3D animations; Collaborate with marketing, product, and development teams; Mentor junior designers; Implement design principles and best practices; Stay updated with AI-powered design tools and AR/VR; Manage multiple projects under deadlines; Ensure consistent and innovative design outputs",Graphic Design; Adobe Creative Suite; UI/UX Design; Figma; Motion Graphics; Branding; 3D Design; Typography; Color Theory; AI Design Tools
GD-107,Graphic Designer,Fresher,0-1,Photoshop; Illustrator; InDesign; Basic Figma; Typography; Color Theory; Creativity; Communication; Time Management; Adaptability,Assist in creating graphics for digital and print media; Learn and support senior designers; Develop basic UI/UX designs; Apply typography and color theory in designs; Organize digital assets; Collaborate with team members; Meet project deadlines; Proofread and refine designs; Gain experience with emerging tools; Develop foundational design skills,Graphic Design; Adobe Photoshop; Illustrator; InDesign; Figma; UI/UX Design; Typography; Color Theory; Creativity; Digital Assets
GD-108,Graphic Designer,Mid-Level,5-Feb,Adobe Photoshop; Illustrator; InDesign; After Effects; Figma; Adobe XD; Typography; Color Theory; Motion Graphics; Web Design Basics,"Design visuals for web, print, and social media campaigns; Develop brand identities and marketing materials; Create UI/UX designs for web and mobile apps; Produce motion graphics and animation content; Collaborate with marketing and product teams; Maintain visual consistency; Manage multiple design projects; Incorporate feedback for design improvement; Organize and maintain digital assets; Keep up with design trends and tools",Graphic Design; Adobe Creative Suite; UI/UX Design; Figma; Motion Graphics; Branding; Typography; Color Theory; Animation; Web Design
GD-109,Graphic Designer,Experienced,10-May,Advanced Photoshop; Illustrator; InDesign; After Effects; Figma; Adobe XD; Typography; Color Theory; Motion Graphics; 3D Design,"Lead design initiatives across digital and print platforms; Develop and enforce brand guidelines; Create complex UI/UX projects; Produce motion graphics, animations, and 3D designs; Collaborate with cross-functional teams; Mentor junior designers; Ensure innovative and high-quality visual design; Integrate AI-powered tools for design efficiency; Manage multiple design projects; Maintain visual consistency across projects",Graphic Design; Adobe Creative Suite; UI/UX Design; Figma; Motion Graphics; Branding; 3D Design; Typography; Color Theory; AI Design Tools
GD-110,Graphic Designer,Fresher,0-1,Photoshop; Illustrator; InDesign; Figma Basics; Typography; Color Theory; Creativity; Communication; Time Management; Adaptability,Assist in creating visual content for print and digital media; Learn and support design processes; Create basic UI/UX designs; Apply color theory and typography; Organize digital assets; Collaborate with team members; Meet project deadlines; Proofread and refine designs; Gain exposure to emerging design technologies; Develop foundational design skills,Graphic Design; Adobe Photoshop; Illustrator; InDesign; Figma; Typography; Color Theory; Creativity; UI/UX Design; Digital Assets
GD-111,Graphic Designer,Mid-Level,6-Mar,Photoshop; Illustrator; InDesign; After Effects; Figma; Adobe XD; Typography; Color Theory; Motion Graphics; Web Design,"Create and deliver high-quality visual content; Design UI/UX elements for websites and mobile apps; Develop branding and marketing collateral; Produce motion graphics and animations; Collaborate with marketing, product, and dev teams; Maintain consistency across visual outputs; Manage multiple design projects; Incorporate design feedback; Organize and maintain digital files; Keep up with design trends and emerging tools",Graphic Design; Adobe Creative Suite; UI/UX Design; Figma; Motion Graphics; Branding; Typography; Color Theory; Web Design; Animation
GD-112,Graphic Designer,Experienced,12-Jun,Advanced Photoshop; Illustrator; InDesign; After Effects; Figma; Adobe XD; Typography; Color Theory; Motion Graphics; 3D Design; AR/VR Design,"Lead design projects and creative initiatives; Develop brand guidelines and visual identity; Create advanced UI/UX designs; Produce motion graphics, animations, and 3D content; Collaborate with cross-functional teams; Mentor junior designers; Integrate AI-powered and AR/VR design tools; Ensure high-quality and consistent design outputs; Manage multiple design projects; Stay updated on emerging trends and technologies",Graphic Design; Adobe Creative Suite; UI/UX Design; Figma; Motion Graphics; Branding; 3D Design; AR/VR Design; Typography; Color Theory
GD-113,Graphic Designer,Fresher,0-1,Photoshop; Illustrator; InDesign; Figma Basics; Typography; Color Theory; Creativity; Communication; Time Management; Adaptability,Assist in visual content creation; Learn design tools and processes; Create basic UI/UX designs; Apply typography and color theory; Collaborate with team members; Manage digital assets; Meet project deadlines; Proofread and refine designs; Support senior designers; Develop foundational design skills,Graphic Design; Adobe Photoshop; Illustrator; InDesign; Figma; Typography; Color Theory; Creativity; UI/UX Design; Digital Assets
GD-114,Graphic Designer,Mid-Level,5-Feb,Adobe Photoshop; Illustrator; InDesign; After Effects; Figma; Adobe XD; Typography; Color Theory; Motion Graphics; Web Design Basics,Design creative assets for web and print; Develop branding and marketing materials; Create UI/UX designs; Produce motion graphics and animations; Collaborate with cross-functional teams; Ensure visual consistency; Manage multiple projects; Incorporate feedback; Maintain digital asset organization; Stay updated with design trends,Graphic Design; Adobe Creative Suite; UI/UX Design; Figma; Motion Graphics; Branding; Typography; Color Theory; Animation; Web Design
GD-115,Graphic Designer,Experienced,10-May,Advanced Photoshop; Illustrator; InDesign; After Effects; Figma; Adobe XD; Typography; Color Theory; Motion Graphics; 3D Design,"Lead creative projects end-to-end; Develop brand identity and visual standards; Create complex UI/UX projects; Produce motion graphics, animations, and 3D designs; Mentor junior designers; Collaborate with cross-functional teams; Integrate emerging design tools and technologies; Maintain high-quality and consistent designs; Manage multiple projects; Ensure innovative visual outputs",Graphic Design; Adobe Creative Suite; UI/UX Design; Figma; Motion Graphics; Branding; 3D Design; Typography; Color Theory; AI Design Tools
GD-116,Graphic Designer,Fresher,0-1,Photoshop; Illustrator; InDesign; Basic Figma; Typography; Color Theory; Creativity; Communication; Time Management; Adaptability,Support design team in creating visual content; Learn and use design tools; Develop basic UI/UX designs; Apply design principles in all work; Manage and organize digital assets; Collaborate with team members; Meet project deadlines; Proofread and refine designs; Assist senior designers; Gain foundational design experience,Graphic Design; Adobe Photoshop; Illustrator; InDesign; Figma; Typography; Color Theory; Creativity; UI/UX Design; Digital Assets
GD-117,Graphic Designer,Mid-Level,6-Mar,Adobe Photoshop; Illustrator; InDesign; After Effects; Figma; Adobe XD; Typography; Color Theory; Motion Graphics; Web Design,Create and deliver visual assets for multiple channels; Design branding and marketing collateral; Produce UI/UX designs for web and mobile; Develop motion graphics and animations; Collaborate with cross-functional teams; Maintain consistency of visual identity; Manage multiple projects; Incorporate feedback for improvements; Organize digital assets; Stay current with design trends,Graphic Design; Adobe Creative Suite; UI/UX Design; Figma; Motion Graphics; Branding; Typography; Color Theory; Web Design; Animation
