JobID,Title,ExperienceLevel,YearsOfExperience,Skills,Responsibilities,Keywords
BD-F-008,Blockchain Developer,Fresher,0-1,Java basics; Python basics; C++ basics; Solidity basics; Ethereum; Hyperledger basics; Corda basics; Smart contract development; Cryptography basics; DApps basics; Git basics; Truffle; Remix IDE; Problem-solving; Teamwork; Adaptability,Support blockchain application development; Assist in smart contract coding and testing; Collaborate on DApp development; Follow cryptography and security standards; Document workflows; Learn blockchain platforms and tools,Blockchain; Ethereum; Solidity; Smart Contracts; Cryptography; DApps; Hyperledger; Corda
BD-F-009,Blockchain Developer,Fresher,0-1,Java basics; Python basics; C++ basics; Solidity basics; Ethereum basics; Hyperledger basics; Corda basics; Smart contracts basics; Cryptography fundamentals; DApps fundamentals; Git; Truffle; Remix IDE; Problem-solving; Communication; Teamwork,Assist in blockchain projects; Implement basic smart contracts; Collaborate on DApp development; Document development tasks; Follow cryptography and blockchain security practices; Learn blockchain platforms and tools,Blockchain; Ethereum; Solidity; Smart Contracts; Cryptography; DApps; Hyperledger; Corda
BD-F-010,Blockchain Developer,Fresher,0-1,Java basics; Python basics; C++ basics; Solidity basics; Ethereum fundamentals; Hyperledger basics; Corda basics; Smart contract implementation; Cryptography fundamentals; DApps basics; Git; Truffle; Remix IDE; Problem-solving; Teamwork; Collaboration,Support blockchain and DApp development; Assist in writing and testing smart contracts; Collaborate with teams on projects; Document workflows and processes; Follow security and cryptography practices; Learn blockchain platforms and development tools,Blockchain; Ethereum; Solidity; Smart Contracts; Cryptography; DApps; Hyperledger; Corda
BD-E-011,Blockchain Developer,Experienced,3+,Java advanced; Python advanced; Solidity advanced; Rust basics; Ethereum; Hyperledger Fabric; Corda; Smart contract optimization; Cryptography advanced; Scalable DApps; Cross-chain development; Git advanced; Truffle advanced; Remix IDE advanced; Leadership; Collaboration; Problem-solving,Design and develop blockchain solutions; Implement advanced smart contracts with gas optimization; Ensure cryptographic security in applications; Build scalable DApps with cross-chain interoperability; Lead projects and mentor junior developers; Collaborate with cross-functional teams; Manage blockchain infrastructure,Blockchain Architecture; Smart Contract Optimization; Multi-chain; Cross-chain; Cryptography; Consensus Algorithms; Ethereum; Hyperledger; Security Audits
BD-E-012,Blockchain Developer,Experienced,4+,Java advanced; Python advanced; Solidity advanced; Rust basics; Ethereum; Hyperledger; Corda; Smart contract security audits; Gas optimization; Cryptography advanced; Scalable DApps; Cross-chain interoperability; Cloud integration; Leadership; Mentoring; Collaboration,Lead blockchain architecture design; Develop secure and optimized smart contracts; Build scalable DApps and cross-chain solutions; Ensure cryptography and blockchain security; Mentor junior blockchain developers; Coordinate with cross-functional teams; Integrate blockchain with cloud infrastructure,Blockchain Architecture; Smart Contract Optimization; Multi-chain; Cross-chain; Cryptography; Consensus Algorithms; Ethereum; Hyperledger; Security Audits
BD-E-013,Blockchain Developer,Experienced,5+,Java advanced; Python advanced; Solidity advanced; Rust basics; Ethereum multi-chain; Hyperledger advanced; Corda; Smart contract optimization and security audits; Cryptography expert; Scalable DApps; Cross-chain; Cloud integration; Leadership; Project management; Team collaboration,Architect blockchain solutions across multiple platforms; Optimize and audit smart contracts; Develop scalable and secure DApps; Implement cross-chain interoperability; Lead and mentor blockchain teams; Manage blockchain infrastructure and cloud integration; Coordinate with stakeholders,Blockchain Architecture; Smart Contract Optimization; Multi-chain; Cross-chain; Cryptography; Consensus Algorithms; Ethereum; Hyperledger; Security Audits
BD-E-014,Blockchain Developer,Experienced,5+,Java advanced; Python advanced; Solidity advanced; Rust basics; Ethereum; Hyperledger; Corda; Smart contract optimization; Cryptography; Scalable DApps; Cross-chain interoperability; Cloud integration; Leadership; Mentoring; Team collaboration; Innovation management,Lead blockchain development projects; Optimize and audit smart contracts; Build scalable DApps with cross-chain capabilities; Integrate blockchain with cloud services; Mentor junior developers; Collaborate with cross-functional teams; Drive innovation in blockchain applications,Blockchain Architecture; Smart Contract Optimization; Multi-chain; Cross-chain; Cryptography; Consensus Algorithms; Ethereum; Hyperledger; Security Audits
BD-E-015,Blockchain Developer,Experienced,6+,Java advanced; Python advanced; Solidity advanced; Rust basics; Ethereum multi-chain; Hyperledger Fabric; Corda; Smart contract security audits; Gas optimization; Cryptography advanced; Scalable DApps; Cross-chain solutions; Cloud integration; Leadership; Project management; Innovation management,Design and implement blockchain architectures; Develop optimized and secure smart contracts; Lead scalable DApps development and cross-chain solutions; Integrate blockchain systems with cloud platforms; Mentor and manage teams; Coordinate with stakeholders; Drive innovation initiatives,Blockchain Architecture; Smart Contract Optimization; Multi-chain; Cross-chain; Cryptography; Consensus Algorithms; Ethereum; Hyperledger; Security Audits
BD-E-016,Blockchain Developer,Experienced,7-May,Java advanced; Python advanced; Solidity advanced; Rust basics; Ethereum multi-chain; Hyperledger; Corda; Smart contract optimization; Cryptography expert; Scalable DApps; Cross-chain interoperability; Cloud integration; Leadership; Team management; Innovation strategies,Lead blockchain architecture and solution design; Optimize and audit smart contracts; Develop scalable and secure DApps; Implement cross-chain interoperability; Integrate with cloud infrastructure; Mentor teams; Drive innovation strategies,Blockchain Architecture; Smart Contract Optimization; Multi-chain; Cross-chain; Cryptography; Consensus Algorithms; Ethereum; Hyperledger; Security Audits
BD-E-017,Blockchain Developer,Experienced,6+,Java advanced; Python advanced; Solidity advanced; Rust basics; Ethereum; Hyperledger; Corda; Smart contract optimization; Cryptography advanced; Scalable DApps; Cross-chain solutions; Cloud integration; Leadership; Project management; Team collaboration; Innovation,Architect blockchain systems; Develop and optimize smart contracts; Build scalable DApps with cross-chain support; Integrate blockchain with cloud platforms; Mentor and manage teams; Coordinate with stakeholders; Drive innovation initiatives,Blockchain Architecture; Smart Contract Optimization; Multi-chain; Cross-chain; Cryptography; Consensus Algorithms; Ethereum; Hyperledger; Security Audits
BD-E-018,Blockchain Developer,Experienced,5+,Java advanced; Python advanced; Solidity advanced; Rust basics; Ethereum multi-chain; Hyperledger Fabric; Corda; Smart contract security audits; Gas optimization; Cryptography advanced; Scalable DApps; Cross-chain; Cloud integration; Leadership; Mentoring; Project management,Design and deliver blockchain architectures; Develop optimized smart contracts; Build scalable DApps with cross-chain functionality; Integrate blockchain with cloud infrastructure; Mentor teams and manage projects; Collaborate with stakeholders; Ensure security and cryptography standards,Blockchain Architecture; Smart Contract Optimization; Multi-chain; Cross-chain; Cryptography; Consensus Algorithms; Ethereum; Hyperledger; Security Audits
BD-E-019,Blockchain Developer,Experienced,6+,Java advanced; Python advanced; Solidity advanced; Rust basics; Ethereum multi-chain; Hyperledger; Corda; Smart contract optimization; Cryptography expert; Scalable DApps; Cross-chain interoperability; Cloud integration; Leadership; Team management; Innovation; Stakeholder collaboration,Architect blockchain systems; Develop secure and optimized smart contracts; Build scalable DApps with cross-chain support; Integrate blockchain with cloud platforms; Mentor and manage teams; Coordinate with stakeholders; Drive innovation,Blockchain Architecture; Smart Contract Optimization; Multi-chain; Cross-chain; Cryptography; Consensus Algorithms; Ethereum; Hyperledger; Security Audits
BD-E-020,Blockchain Developer,Experienced,5+,Java advanced; Python advanced; Solidity advanced; Rust basics; Ethereum multi-chain; Hyperledger; Corda; Smart contract security audits; Gas optimization; Cryptography advanced; Scalable DApps; Cross-chain interoperability; Cloud integration; Leadership; Project management; Innovation; Mentorship,Lead blockchain architecture and project delivery; Develop optimized and secure smart contracts; Build scalable DApps with cross-chain interoperability; Integrate blockchain systems with cloud platforms; Mentor teams and manage projects; Coordinate with stakeholders; Drive innovation initiatives,Blockchain Architecture; Smart Contract Optimization; Multi-chain; Cross-chain; Cryptography; Consensus Algorithms; Ethereum; Hyperledger; Security Audits
BA-101,Business Analyst,Fresher,0-1,Data analysis; Excel; SQL basics; Tableau basics; Power BI basics; Requirement gathering; Documentation; Agile methodology awareness; Communication; Problem-solving,Assist in data collection and analysis; Support creation of reports and dashboards; Help gather and document requirements; Participate in Agile ceremonies; Collaborate with team members on analysis tasks; Conduct basic research and scenario modeling; Support presentations to stakeholders; Contribute to process improvement initiatives; Learn BI tools and automation workflows; Maintain clear documentation and reporting,Business Analysis; Data Analysis; Excel; SQL; Tableau; Power BI; Requirement Gathering; Agile; Problem Solving; Documentation
BA-102,Business Analyst,Mid-Level,5-Feb,Advanced data analysis; SQL; Tableau; Power BI; Business process mapping; Requirement gathering; Agile methodologies; Stakeholder communication; Critical thinking; Data storytelling,"Analyze business data to identify trends and insights; Develop and maintain dashboards and reports; Gather, document, and validate business requirements; Participate in Agile projects and sprint planning; Collaborate with cross-functional teams; Perform scenario modeling and risk analysis; Present data-driven recommendations to stakeholders; Support BI tool adoption and automation initiatives; Track KPIs and business metrics; Drive continuous process improvement",Business Analysis; SQL; Tableau; Power BI; Agile; Requirement Gathering; Stakeholder Management; Data Storytelling; Critical Thinking; Process Improvement
BA-103,Business Analyst,Experienced,8-May,Business intelligence; Advanced SQL; Tableau; Power BI; SAS; AI-driven analytics; Requirement gathering; Agile project management; Stakeholder management; Strategic planning,Lead analysis projects using BI and AI tools; Develop and optimize dashboards for executive insights; Manage requirement gathering and documentation; Facilitate Agile processes and sprint planning; Collaborate with business and technical teams; Analyze complex scenarios and provide recommendations; Present insights to executive stakeholders; Drive process improvements and KPI optimization; Mentor junior analysts; Support automation of reporting and analysis workflows,Business Analysis; BI Tools; SQL; Tableau; Power BI; SAS; AI Analytics; Stakeholder Management; Agile; Strategic Planning
BA-104,Business Analyst,Experienced,10-Jun,Advanced analytics; SQL; Excel; Tableau; Power BI; AI-enhanced analytics; Requirement elicitation; Agile leadership; Stakeholder engagement; Business process optimization,Lead cross-functional analysis initiatives; Design and maintain BI dashboards; Manage requirement gathering and validation; Implement AI-driven data analysis solutions; Facilitate Agile ceremonies and project workflows; Collaborate with business units to optimize processes; Present actionable insights to leadership; Support strategic business planning; Mentor junior BAs and analysts; Oversee KPI tracking and reporting automation,Business Analysis; SQL; Tableau; Power BI; AI Analytics; Requirement Gathering; Agile; Stakeholder Management; Business Process; Data Visualization
BA-105,Business Analyst,Fresher,0-1,Data interpretation; Excel; SQL basics; Power BI basics; Requirement documentation; Agile fundamentals; Communication; Team collaboration; Problem-solving; Research skills,Support data collection and basic analysis; Assist in preparing reports and visualizations; Document business requirements and workflows; Participate in Agile project meetings; Collaborate with team members on analysis tasks; Conduct preliminary scenario analysis; Assist in presentations to stakeholders; Learn BI and reporting tools; Support continuous process improvement initiatives; Maintain documentation standards,Business Analysis; SQL; Excel; Power BI; Requirement Gathering; Agile; Data Analysis; Documentation; Collaboration; Problem Solving
